1594761165,9267.360000000000,0.276000000000
1594761165,9267.360000000000,0.539000000000
1594761165,9267.360000000000,0.539000000000
1594761165,9267.360000000000,0.539000000000
1594761165,9267.360000000000,0.539000000000
1594761165,9267.360000000000,0.539000000000
1594761165,9267.360000000000,0.529000000000
1594761165,9269.010000000000,0.010000000000
1594761164,9270.190000000000,0.010000000000
1594761164,9271.770000000000,0.010000000000
1594761163,9273.150000000000,0.000000020000
1594761163,9275.050000000000,0.020000000000
1594761163,9275.050000000000,0.614498990000
1594761161,9275.050000000000,0.045437000000
1594761160,9275.050000000000,0.032275790000
1594761160,9275.050000000000,0.183738560000
1594761160,9275.050000000000,0.075728320000
1594761159,9278.030000000000,0.007093930000
1594761159,9275.050000000000,0.040100120000
1594761159,9275.050000000000,0.020000000000
1594761150,9277.000000000000,0.376276600000
1594761150,9277.000000000000,0.082921240000
1594761150,9277.000000000000,0.161810550000
1594761149,9277.000000000000,0.854000000000
1594761149,9277.000000000000,0.080000000000
1594761149,9277.000000000000,0.047608370000
1594761149,9277.000000000000,0.020000000000
1594761149,9277.000000000000,0.021861630000
1594761149,9277.000000000000,0.080000000000
1594761149,9277.000000000000,0.021566590000
1594761149,9277.000000000000,0.140182880000
1594761147,9279.000000000000,0.095366440000
1594761147,9278.870000000000,0.040000000000
1594761147,9278.870000000000,0.004945980000
1594761145,9277.000000000000,0.036111880000
1594761145,9277.000000000000,0.072154160000
1594761143,9277.000000000000,0.022331000000
1594761140,9277.000000000000,0.053296450000
1594761140,9277.000000000000,0.270680070000
1594761140,9277.000000000000,0.107979440000
1594761129,9278.870000000000,0.005054020000
1594761124,9277.000000000000,0.323365410000
1594761124,9277.000000000000,0.072176920000
1594761124,9277.000000000000,0.089536270000
1594761124,9277.000000000000,0.098387920000
1594761124,9277.000000000000,0.107086100000
1594761124,9277.000000000000,0.166824120000
1594761122,9277.000000000000,0.070991990000
1594761122,9277.000000000000,0.104119080000
1594761119,9277.000000000000,2.918351490000
1594761119,9277.190000000000,0.020000000000
1594761118,9277.190000000000,0.007115770000
1594761117,9277.190000000000,0.036682300000
1594761115,9277.190000000000,0.058432010000
1594761115,9277.190000000000,0.020000000000
1594761085,9277.000000000000,0.115040350000
1594761085,9277.190000000000,0.020000000000
1594761082,9277.190000000000,0.006221920000
1594761080,9280.160000000000,0.232553010000
1594761080,9278.870000000000,0.010000000000
1594761069,9277.190000000000,0.005913050000
1594761067,9277.180000000000,0.034864000000
1594761067,9277.180000000000,0.024759990000
1594761062,9282.080000000000,0.001090120000
1594761062,9279.870000000000,0.006945930000
1594761062,9279.000000000000,0.003992490000
1594761040,9279.000000000000,0.006007510000
1594761036,9277.170000000000,0.003518520000
1594761006,9277.160000000000,0.009350000000
1594761006,9277.170000000000,0.020000000000
